date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:04:54	845651/845651	---M--	200	added ('OK')	image/png	etag:%221950d11e367d51:0%22	https://madiratnam.com/img/logo.png	C:/My%20Web%20Sites/madi/madiratnam.com/img/logo.png	(from https://madiratnam.com/home.html)
09:04:55	12284/12284	---M--	200	added ('OK')	image/png	etag:%22abbe763e367d51:0%22	https://madiratnam.com/img/face.png	C:/My%20Web%20Sites/madi/madiratnam.com/img/face.png	(from https://madiratnam.com/home.html)
09:04:56	14494/14494	---M--	200	added ('OK')	image/png	etag:%22bb38612e367d51:0%22	https://madiratnam.com/img/twr.png	C:/My%20Web%20Sites/madi/madiratnam.com/img/twr.png	(from https://madiratnam.com/home.html)
09:04:58	803/803	---M--	200	added ('OK')	image/png	etag:%2240cef6b6e267d51:0%22	https://madiratnam.com/images/phone_2.png	C:/My%20Web%20Sites/madi/madiratnam.com/images/phone_2.png	(from https://madiratnam.com/home.html)
09:04:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:04:57%20GMT	https://madiratnam.com/img/docs.html	C:/My%20Web%20Sites/madi/madiratnam.com/img/docs.f5.delayed	(from https://madiratnam.com/home.html)
09:05:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:04:58%20GMT	https://madiratnam.com/img/bubble.html	C:/My%20Web%20Sites/madi/madiratnam.com/img/bubble.f6.delayed	(from https://madiratnam.com/home.html)
09:05:02	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:01%20GMT	https://madiratnam.com/img/arrow.html	C:/My%20Web%20Sites/madi/madiratnam.com/img/arrow.f7.delayed	(from https://madiratnam.com/home.html)
09:05:04	3085/3085	---M-Z	200	added ('OK')	text/html	etag:%223a6cec23c272d51:0%22	https://madiratnam.com/index-2.html	C:/My%20Web%20Sites/madi/madiratnam.com/index-3.html	(from https://madiratnam.com/home.html)
09:05:05	4212794/4212794	---M--	200	added ('OK')	audio/mpeg	etag:%22ebcd93b6e367d51:0%22	https://madiratnam.com/3.mp3	C:/My%20Web%20Sites/madi/madiratnam.com/3.mp3	(from https://madiratnam.com/home.html)
09:05:06	45977/45977	---M-Z	200	added ('OK')	text/html	etag:%223fe1ed9e167d51:0%22	https://madiratnam.com/about-us/index.html	C:/My%20Web%20Sites/madi/madiratnam.com/about-us/index.html	(from https://madiratnam.com/home.html)
09:05:08	6214/6214	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2003%20Mar%202020%2017:05:06%20GMT	https://madiratnam.com/gold/Gallery.aspx	C:/My%20Web%20Sites/madi/madiratnam.com/gold/Gallery.fa.delayed	(from https://madiratnam.com/home.html)
09:05:10	6218/6218	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2003%20Mar%202020%2017:05:07%20GMT	https://madiratnam.com/diamond/dimond.aspx	C:/My%20Web%20Sites/madi/madiratnam.com/diamond/dimond.fb.delayed	(from https://madiratnam.com/home.html)
09:05:12	15586/15586	---M-Z	200	added ('OK')	text/html	etag:%2210353e9e267d51:0%22	https://madiratnam.com/contact-us/index.html	C:/My%20Web%20Sites/madi/madiratnam.com/contact-us/index.html	(from https://madiratnam.com/home.html)
09:05:14	121542/121542	---M--	200	added ('OK')	image/png	etag:%22541c6fda4169d51:0%22	https://madiratnam.com/best1_files/new_arrivals.png	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/new_arrivals.png	(from https://madiratnam.com/home.html)
09:05:15	21051/21051	---M--	200	added ('OK')	image/png	etag:%225c4e16d84169d51:0%22	https://madiratnam.com/best1_files/Mamiya_jewellers_Engagement_rings.png	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/Mamiya_jewellers_Engagement_rings.png	(from https://madiratnam.com/home.html)
09:05:17	16293/16293	---M--	200	added ('OK')	image/png	etag:%229c6e48d84169d51:0%22	https://madiratnam.com/best1_files/Mamiya_jewellers_Hoop_Earings.png	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/Mamiya_jewellers_Hoop_Earings.png	(from https://madiratnam.com/home.html)
09:05:19	18754/18754	---M--	200	added ('OK')	image/png	etag:%228c1d45d94169d51:0%22	https://madiratnam.com/best1_files/Mamiya_jewellers_White_Gold.png	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/Mamiya_jewellers_White_Gold.png	(from https://madiratnam.com/home.html)
09:05:20	24024/24024	---M--	200	added ('OK')	image/png	etag:%226759c4d84169d51:0%22	https://madiratnam.com/best1_files/Mamiya_Jewellers_Studs.png	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/Mamiya_Jewellers_Studs.png	(from https://madiratnam.com/home.html)
09:05:22	118784/118784	---M--	200	added ('OK')	image/jpeg	etag:%222c6358f5e267d51:0%22	https://madiratnam.com/img/90.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/img/90.jpg	(from https://madiratnam.com/home.html)
09:05:23	27068/27068	---M--	200	added ('OK')	image/jpeg	etag:%22d422adabe267d51:0%22	https://madiratnam.com/images/logo_imgnb1.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/images/logo_imgnb1.jpg	(from https://madiratnam.com/home.html)
09:05:25	17767/17767	---M--	200	added ('OK')	image/jpeg	etag:%221be498e267d51:0%22	https://madiratnam.com/images/gililogo.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/images/gililogo.jpg	(from https://madiratnam.com/home.html)
09:05:27	16187/16187	---M--	200	added ('OK')	image/jpeg	etag:%228bc54dabe267d51:0%22	https://madiratnam.com/images/logo_asmib.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/images/logo_asmib.jpg	(from https://madiratnam.com/home.html)
09:05:30	28973/28973	---M--	200	added ('OK')	image/jpeg	etag:%2257dbf3bce267d51:0%22	https://madiratnam.com/images/sagini.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/images/sagini.jpg	(from https://madiratnam.com/home.html)
09:05:31	17573/17573	---M--	200	added ('OK')	image/jpeg	etag:%22b3a9ecb4e267d51:0%22	https://madiratnam.com/images/parib.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/images/parib.jpg	(from https://madiratnam.com/home.html)
09:05:33	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:30%20GMT	https://madiratnam.com/News.html	C:/My%20Web%20Sites/madi/madiratnam.com/News.108.delayed	(from https://madiratnam.com/home.html)
09:05:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:32%20GMT	https://madiratnam.com/h.html	C:/My%20Web%20Sites/madi/madiratnam.com/h.109.delayed	(from https://madiratnam.com/home.html)
09:05:36	2988/2988	---M--	200	added ('OK')	image/png	etag:%22cce73ed04169d51:0%22	https://madiratnam.com/best1_files/fb_icon.png	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/fb_icon.png	(from https://madiratnam.com/home.html)
09:05:38	3195/3195	---M--	200	added ('OK')	image/png	etag:%229fd8e1cf4169d51:0%22	https://madiratnam.com/best1_files/email_icon.png	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/email_icon.png	(from https://madiratnam.com/home.html)
09:05:42	301482/301482	---MCZ	200	added ('OK')	application/javascript	etag:%22a0435adc4169d51:0%22	https://madiratnam.com/best1_files/site-3.0.75424.0.js	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/site-3.0.75424.0.js	(from https://madiratnam.com/home.html)
09:05:42	13002/13002	---M-Z	200	added ('OK')	application/javascript	etag:%22db529ad74169d51:0%22	https://madiratnam.com/best1_files/landing-3.0.75424.0.js	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/landing-3.0.75424.0.js	(from https://madiratnam.com/home.html)
09:05:45	30087/30087	---M-Z	200	added ('OK')	application/javascript	etag:%2239a7b3d04169d51:0%22	https://madiratnam.com/best1_files/jquery.ceebox.js	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/jquery.ceebox.js	(from https://madiratnam.com/home.html)
09:05:46	85/85	---M-Z	200	added ('OK')	text/css	etag:%227b237adb4169d51:0%22	https://madiratnam.com/best1_files/stylesheet.css	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/stylesheet.css	(from https://madiratnam.com/best1_files/style.css)
09:05:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:46%20GMT	https://madiratnam.com/fonts/Oregon-LDO-reg.html	C:/My%20Web%20Sites/madi/madiratnam.com/fonts/Oregon-LDO-reg.110.delayed	(from https://madiratnam.com/best1_files/style.css)
09:05:49	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:47%20GMT	https://madiratnam.com/fonts/als-script.regular.html	C:/My%20Web%20Sites/madi/madiratnam.com/fonts/als-script.regular.111.delayed	(from https://madiratnam.com/best1_files/style.css)
09:05:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:49%20GMT	https://madiratnam.com/fonts/Trebuc-Regular.html	C:/My%20Web%20Sites/madi/madiratnam.com/fonts/Trebuc-Regular.112.delayed	(from https://madiratnam.com/best1_files/style.css)
09:05:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:50%20GMT	https://madiratnam.com/fonts/vivaldi.html	C:/My%20Web%20Sites/madi/madiratnam.com/fonts/vivaldi.113.delayed	(from https://madiratnam.com/best1_files/style.css)
09:05:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:52%20GMT	https://madiratnam.com/fonts/KUNSTLER.html	C:/My%20Web%20Sites/madi/madiratnam.com/fonts/KUNSTLER.114.delayed	(from https://madiratnam.com/best1_files/style.css)
09:05:56	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:53%20GMT	https://madiratnam.com/images/bg/Mamiya_jewellers_Rings_testimonial.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/bg/Mamiya_jewellers_Rings_testimonial.115.delayed	(from https://madiratnam.com/best1_files/style.css)
09:05:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:05:54%20GMT	https://madiratnam.com/images/search.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/search.116.delayed	(from https://madiratnam.com/best1_files/style.css)
09:05:59	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%229e7e17d44169d51:0%22	https://madiratnam.com/best1_files/images/community.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/community.html	(from https://madiratnam.com/best1_files/style.css)
09:06:00	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%2207c64d64169d51:0%22	https://madiratnam.com/best1_files/images/shared.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/shared.html	(from https://madiratnam.com/best1_files/style.css)
09:06:02	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%22b95a59d54169d51:0%22	https://madiratnam.com/best1_files/images/product_landing.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/product_landing.html	(from https://madiratnam.com/best1_files/style.css)
09:06:04	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%222dfb18d54169d51:0%22	https://madiratnam.com/best1_files/images/logo.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/logo.html	(from https://madiratnam.com/best1_files/style.css)
09:06:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:03%20GMT	https://madiratnam.com/content/images/DeBeers_ADIF_new_196.html	C:/My%20Web%20Sites/madi/madiratnam.com/content/images/DeBeers_ADIF_new_196.11b.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:07	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:04%20GMT	https://madiratnam.com/images/head_border.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/head_border.11c.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:06%20GMT	https://madiratnam.com/img/preloader.html	C:/My%20Web%20Sites/madi/madiratnam.com/img/preloader.11d.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:10	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:08%20GMT	https://madiratnam.com/img/cursors/grab.html	C:/My%20Web%20Sites/madi/madiratnam.com/img/cursors/grab.11e.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:12	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:09%20GMT	https://madiratnam.com/img/cursors/grab-2.html	C:/My%20Web%20Sites/madi/madiratnam.com/img/cursors/grab-2.11f.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:13	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:10%20GMT	https://madiratnam.com/img/cursors/grabbing.html	C:/My%20Web%20Sites/madi/madiratnam.com/img/cursors/grabbing.120.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:14	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:13%20GMT	https://madiratnam.com/img/cursors/grabbing-2.html	C:/My%20Web%20Sites/madi/madiratnam.com/img/cursors/grabbing-2.121.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:16	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:14%20GMT	https://madiratnam.com/images/left_arrow.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/left_arrow.122.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:15%20GMT	https://madiratnam.com/images/right_arrow.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/right_arrow.123.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:19	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:17%20GMT	https://madiratnam.com/images/right-arw.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/right-arw.124.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:19%20GMT	https://madiratnam.com/images/left-arw.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/left-arw.125.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:20%20GMT	https://madiratnam.com/images/portfolio-prev.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/portfolio-prev.126.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:24	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:21%20GMT	https://madiratnam.com/images/portfolio-next.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/portfolio-next.127.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:25	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:23%20GMT	https://madiratnam.com/images/mamiya_white_bg.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/mamiya_white_bg.128.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:27	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:24%20GMT	https://madiratnam.com/images/cee-close-btn.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/cee-close-btn.129.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:27%20GMT	https://madiratnam.com/images/cee-next-btn.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/cee-next-btn.12a.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:29%20GMT	https://madiratnam.com/images/cee-prev-btn.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/cee-prev-btn.12b.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:30%20GMT	https://madiratnam.com/images/cee-next-btn-2.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/cee-next-btn-2.12c.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:31%20GMT	https://madiratnam.com/images/cee-prev-btn-2.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/cee-prev-btn-2.12d.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:33%20GMT	https://madiratnam.com/images/loader.html	C:/My%20Web%20Sites/madi/madiratnam.com/images/loader.12e.delayed	(from https://madiratnam.com/best1_files/style.css)
09:06:39	185119/185119	---M--	200	added ('OK')	image/jpeg	etag:%225f881abbe367d51:0%22	https://madiratnam.com/slider/a.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/slider/a.jpg	(from https://madiratnam.com/best1_files/style.css)
09:06:42	161618/161618	---M--	200	added ('OK')	image/jpeg	etag:%222f98dbbe367d51:0%22	https://madiratnam.com/slider/c.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/slider/c.jpg	(from https://madiratnam.com/best1_files/style.css)
09:06:44	221235/221235	---M--	200	added ('OK')	image/jpeg	etag:%22dc8d63bce367d51:0%22	https://madiratnam.com/slider/d.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/slider/d.jpg	(from https://madiratnam.com/best1_files/style.css)
09:06:44	409657/409657	---M--	200	added ('OK')	image/jpeg	etag:%22bce679bbe367d51:0%22	https://madiratnam.com/slider/b.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/slider/b.jpg	(from https://madiratnam.com/best1_files/style.css)
09:06:50	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:47%20GMT	https://madiratnam.com/fonts/Futura-Bk-BT.html	C:/My%20Web%20Sites/madi/madiratnam.com/fonts/Futura-Bk-BT.136.delayed	(from https://madiratnam.com/best1_files/menu.css)
09:06:51	1190119/1190119	---M--	200	added ('OK')	image/jpeg	etag:%22486181c0e367d51:0%22	https://madiratnam.com/slider/e.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/slider/e.jpg	(from https://madiratnam.com/best1_files/style.css)
09:06:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Mar%202020%2017:06:50%20GMT	https://madiratnam.com/fonts/nyala.html	C:/My%20Web%20Sites/madi/madiratnam.com/fonts/nyala.137.delayed	(from https://madiratnam.com/best1_files/menu.css)
09:06:53	747674/747674	---M--	200	added ('OK')	image/jpeg	etag:%22fc5111c0e367d51:0%22	https://madiratnam.com/slider/g.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/slider/g.jpg	(from https://madiratnam.com/best1_files/style.css)
09:06:54	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%227525e2d44169d51:0%22	https://madiratnam.com/best1_files/images/loader-snake-eeeeee-b6b6b6.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/loader-snake-eeeeee-b6b6b6.html	(from https://madiratnam.com/best1_files/menu.css)
09:06:55	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%227f26f0cf4169d51:0%22	https://madiratnam.com/best1_files/images/arrows.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/arrows.html	(from https://madiratnam.com/best1_files/menu.css)
09:06:56	646785/646785	---M--	200	added ('OK')	image/jpeg	etag:%2288bc59bfe367d51:0%22	https://madiratnam.com/slider/f.jpg	C:/My%20Web%20Sites/madi/madiratnam.com/slider/f.jpg	(from https://madiratnam.com/best1_files/style.css)
09:06:57	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%223874c3d14169d51:0%22	https://madiratnam.com/best1_files/images/background-topleft.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/background-topleft.html	(from https://madiratnam.com/best1_files/menu.css)
09:06:58	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%22fb87bd24169d51:0%22	https://madiratnam.com/best1_files/images/background-topright.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/background-topright.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:00	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%2242494cd14169d51:0%22	https://madiratnam.com/best1_files/images/background-bottomleft.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/background-bottomleft.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:02	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%223774a4d14169d51:0%22	https://madiratnam.com/best1_files/images/background-bottomright.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/background-bottomright.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:03	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%2203c6bd14169d51:0%22	https://madiratnam.com/best1_files/images/background-bottom.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/background-bottom.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:05	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%22516c8bd54169d51:0%22	https://madiratnam.com/best1_files/images/search.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/search.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:07	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%22f57296d64169d51:0%22	https://madiratnam.com/best1_files/images/shared_header.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/shared_header.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:09	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%225f28a4d44169d51:0%22	https://madiratnam.com/best1_files/images/DeBeers_ADIF_new_196.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/DeBeers_ADIF_new_196.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:10	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%225245ded34169d51:0%22	https://madiratnam.com/best1_files/Images/button-bg.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/Images/button-bg.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:12	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%229e8fa3d24169d51:0%22	https://madiratnam.com/best1_files/Images/black50.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/Images/black50.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:14	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%22d3043d64169d51:0%22	https://madiratnam.com/best1_files/images/shared-2.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/shared-2.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:15	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%2235bb3d34169d51:0%22	https://madiratnam.com/best1_files/images/brand_overlay-navigation-toggle.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/brand_overlay-navigation-toggle.html	(from https://madiratnam.com/best1_files/menu.css)
09:07:17	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%229ed1a9d34169d51:0%22	https://madiratnam.com/best1_files/images/brand_overlay-navigation-toggle-zh.html	C:/My%20Web%20Sites/madi/madiratnam.com/best1_files/images/brand_overlay-navigation-toggle-zh.html	(from https://madiratnam.com/best1_files/menu.css)
